Index, Weight,Height
17936,134.8802,72.83977
17937,119.7091,67.47092
17938,129.7431,65.71528
17939,124.2943,71.92649
17940,131.3468,70.05502
17941,132.6076,67.87492
17942,119.4857,66.50503
17943,132.5616,66.91365
17944,128.4869,67.88395
17945,140.1601,66.72951
17946,127.1386,68.50989
17947,116.4385,66.02751
17948,133.1072,65.83821
17949,113.465,66.03926
17950,121.1387,70.46449
17951,139.2346,67.62774
17952,139.7259,67.34629
17953,135.4869,68.28918
17954,131.9723,66.68415
17955,140.5009,67.9826
17956,129.6271,68.07289
17957,131.9335,69.451
17958,153.0546,69.86608
17959,135.7714,68.37755
17960,141.193,68.6245
17961,132.7202,66.61664
17962,145.6707,70.06392
17963,118.9946,69.15142
17964,141.885,68.98655
17965,132.7891,68.9009
17966,120.9478,68.21302
17967,120.5331,66.3911
17968,120.8557,66.83657
17969,128.8555,66.48676
17970,124.7659,67.74059
17971,128.0024,68.18607
17972,113.3553,69.87665
17973,122.6413,67.0486
17974,102.4448,67.27659
17975,119.3634,66.51091
17976,131.2366,68.91221
17977,110.3737,65.68233
17978,133.0092,72.45968
17979,130.0549,68.18543
17980,149.4217,69.14627
17981,128.6803,66.64452
17982,141.1256,69.28048
17983,117.1219,64.94449
17984,129.0595,67.63184
17985,118.432,69.17876
17986,119.7833,68.17164
17987,129.1417,67.87229
17988,116.2913,66.08932
17989,130.847,68.80233
17990,124.7299,67.47177
17991,134.744,69.04627
17992,135.9945,65.53588
17993,118.6227,66.41675
17994,143.0605,70.97724
17995,126.9513,70.31771
17996,123.4122,68.63439
17997,128.4055,66.04782
17998,141.9362,68.97705
17999,133.6861,68.91452
18000,107.1111,67.87146
18001,133.1697,67.37218
18002,118.4692,66.3178
18003,117.9041,66.48568
18004,132.462,69.2381
18005,132.6842,67.2139
18006,134.123,68.50477
18007,136.7526,63.66317
18008,110.6483,66.32945
18009,123.3761,67.10945
18010,132.8187,70.02339
18011,115.8997,66.06018
18012,106.3343,68.59984
18013,133.2448,67.16997
18014,126.2497,68.15961
18015,136.4886,67.9255
18016,131.2595,68.24803
18017,126.5846,68.63838
18018,119.9612,67.30494
18019,134.5564,68.54865
18020,133.6246,68.53894
18021,122.2611,68.78754
18022,135.1988,69.70884
18023,125.9987,65.90638
18024,129.9166,70.37854
18025,139.938,70.70388
18026,114.1903,67.22265
18027,131.4128,69.80605
18028,115.0723,67.97377
18029,129.3358,69.83246
18030,127.4932,69.33122
18031,125.6517,68.67805
18032,131.1589,69.58794
18033,124.2701,68.42502
18034,113.9616,67.69161
18035,145.9646,70.2256
18036,139.6768,70.04402
18037,139.5456,67.95373
18038,121.7718,68.3128
18039,122.1585,68.40937
18040,133.4419,66.4482
18041,124.6637,65.28092
18042,128.0449,68.09486
18043,120.472,66.70524
18044,117.5336,65.41192
18045,135.9652,65.85663
18046,149.2883,70.74685
18047,117.9533,69.57387
18048,128.49,68.94783
18049,126.3915,68.47448
18050,152.0604,71.04807
18051,124.4287,67.63577
18052,134.8985,65.52926
18053,119.705,66.79635
18054,141.058,67.76397
18055,120.2188,64.71368
18056,109.751,66.01498
18057,128.5564,69.09526
18058,117.3931,69.5558
18059,137.8603,70.0715
18060,126.4714,67.86641
18061,152.4405,70.0659
18062,115.4877,68.80896
18063,121.7255,68.08706
18064,136.2363,69.52669
18065,119.8095,67.03169
18066,103.4991,65.28391
18067,140.6912,69.47478
18068,118.5934,66.37838
18069,123.2614,66.31288
18070,139.1393,71.26059
18071,127.9856,64.42409
18072,129.3959,67.46592
18073,132.1143,69.28848
18074,121.1621,69.92655
18075,131.155,67.78948
18076,111.9183,64.45606
18077,141.9219,69.29649
18078,118.3203,67.70022
18079,112.507,64.05875
18080,107.3144,65.87971
18081,111.4285,64.19588
18082,124.7257,67.50863
18083,146.5501,71.16467
18084,109.9617,68.71092
18085,138.4381,67.60347
18086,117.9673,67.1752
18087,128.3238,68.9361
18088,145.1521,71.93971
18089,127.374,67.45158
18090,127.2154,68.4984
18091,131.7895,66.04641
18092,135.4433,69.16729
18093,130.642,66.9408
18094,149.8457,71.99802
18095,121.6816,66.92567
18096,120.9509,68.41449
18097,105.1644,68.01572
18098,139.4911,70.20919
18099,124.802,67.59821
18100,129.1836,71.51942
18101,128.6954,67.61313
18102,128.6178,68.63738
18103,105.1192,65.69314
18104,137.0862,70.04372
18105,122.6138,66.35456
18106,139.7088,67.49569
18107,111.9422,63.92701
18108,120.0132,67.44722
18109,100.6786,69.96202
18110,121.0008,68.80541
18111,114.8156,67.75075
18112,126.8603,69.7042
18113,120.8241,69.64501
18114,130.6514,69.39123
18115,134.7614,68.9035
18116,103.3628,66.30156
18117,137.0039,65.82235
18118,122.64,66.6285
18119,126.536,65.68185
18120,143.4456,70.3089
18121,129.4984,71.60372
18122,125.3179,70.64766
18123,137.409,69.25148
18124,134.9583,67.11941
18125,113.2199,62.681
18126,136.554,69.29774
18127,125.7968,68.59213
18128,126.2265,70.21639
18129,126.6931,69.27237
18130,133.393,67.47561
18131,142.9183,67.10278
18132,136.8493,68.97598
18133,135.7244,68.87987
18134,124.7827,62.51831
18135,133.7963,70.16181
18136,129.0453,70.11142
18137,127.2179,71.00201
18138,126.4874,68.83197
18139,113.4283,65.55569
18140,114.7062,69.18478
18141,130.403,67.17728
18142,116.2167,67.96749
18143,109.8718,63.09629
18144,125.685,67.81887
18145,140.8276,72.54256
18146,114.9645,68.38361
18147,127.7382,66.57869
18148,137.6268,72.07371
18149,118.2779,66.14913
18150,113.5148,68.70572
18151,144.8836,69.16225
18152,112.4765,69.46824
18153,100.0013,66.60941
18154,117.3869,65.79111
18155,112.3201,65.76647
18156,132.7827,67.22625
18157,120.489,69.2736
18158,128.7633,68.47907
18159,138.8851,70.22812
18160,125.1114,66.46453
18161,125.1482,67.97522
18162,120.3047,68.8071
18163,118.6195,68.32443
18164,126.1822,69.47959
18165,137.12,68.03194
18166,139.8606,69.48829
18167,112.6907,69.37585
18168,121.2323,69.23615
18169,131.3072,68.69017
18170,139.9082,71.45863
18171,122.1571,67.39093
18172,134.3921,68.53211
18173,127.9534,70.2828
18174,110.9933,67.65305
18175,123.4236,67.20857
18176,106.9169,66.31937
18177,115.0191,63.79425
18178,132.1418,69.65965
18179,128.8615,68.64995
18180,122.2451,67.3593
18181,131.6924,70.33984
18182,118.4924,67.34878
18183,114.3971,66.86827
18184,127.1832,69.52901
18185,147.9446,68.90152
18186,142.4176,70.01268
18187,145.8138,70.59863
18188,141.3239,68.57766
18189,98.21334,64.83389
18190,120.3068,65.52077
18191,119.2154,64.95625
18192,124.0317,66.30334
18193,106.2442,69.48549
18194,132.4523,69.49559
18195,125.2854,68.81243
18196,136.2841,69.2587
18197,134.3775,67.39374
18198,127.6207,70.86215
18199,130.9248,65.80325
18200,130.3277,64.61694
18201,141.1758,70.18644
18202,145.219,65.12985
18203,122.1385,66.26916
18204,135.0033,67.64688
18205,129.1092,70.90986
18206,140.3829,68.94223
18207,113.3361,69.88886
18208,138.2173,67.5314
18209,118.1327,65.13228
18210,126.3602,68.75247
18211,114.0659,66.64471
18212,120.8874,65.97446
18213,130.3753,68.73431
18214,131.3553,65.67938
18215,115.0373,65.55778
18216,127.2255,67.69354
18217,114.3377,66.82119
18218,131.2031,68.46759
18219,134.2954,68.89698
18220,115.3981,65.08409
18221,117.198,71.76925
18222,124.6225,69.8877
18223,126.3919,64.86973
18224,141.5936,70.09753
18225,130.7049,67.35945
18226,144.4665,68.02039
18227,128.6324,66.73404
18228,127.3425,65.62875
18229,116.3517,65.79502
18230,129.3511,70.61392
18231,123.4305,71.74355
18232,131.0747,67.49866
18233,120.6984,66.33294
18234,134.5304,67.92479
18235,131.2724,68.63009
18236,113.8506,67.10296
18237,104.6135,64.19394
18238,125.7546,70.73008
18239,118.8045,63.13516
18240,129.8799,69.24981
18241,119.4434,64.52242
18242,126.2793,66.36544
18243,125.1355,67.62992
18244,123.2317,67.45805
18245,122.3737,68.97952
18246,126.2988,66.40492
18247,131.8284,68.53298
18248,111.5392,65.28708
18249,149.5809,68.17779
18250,120.1771,68.97437
18251,129.7295,70.55554
18252,121.2899,68.91172
18253,127.8957,68.38275
18254,114.6335,70.31738
18255,140.9839,67.88363
18256,98.99675,67.42592
18257,129.2721,70.05856
18258,145.6526,70.19548
18259,104.1451,66.16502
18260,128.7241,66.37637
18261,130.8869,69.99829
18262,146.4337,68.99134
18263,139.6823,68.94388
18264,123.3346,64.99491
18265,125.0166,69.11084
18266,116.0817,67.93461
18267,134.6481,67.01411
18268,141.6096,65.32575
18269,134.6091,71.45383
18270,124.4252,68.01152
18271,112.5545,64.87885
18272,119.4716,68.14952
18273,116.4358,66.66531
18274,123.5617,68.66471
18275,123.4536,67.38528
18276,120.9934,68.49113
18277,110.6601,66.78587
18278,115.8926,69.2274
18279,127.8767,65.96948
18280,121.45,66.35522
18281,131.7424,68.54128
18282,102.6734,66.11305
18283,112.3732,68.28863
18284,121.4337,67.43632
18285,109.3116,66.10499
18286,127.1865,68.51568
18287,122.5386,67.35712
18288,132.4576,65.67569
18289,133.6719,66.88722
18290,121.4696,65.12152
18291,126.8987,68.6178
18292,113.5217,66.13103
18293,137.3996,70.83591
18294,145.7439,68.90076
18295,129.6257,66.21815
18296,133.4515,68.06749
18297,126.9106,68.34053
18298,137.9986,68.80582
18299,116.3153,67.06065
18300,111.4023,66.06083
18301,117.2561,62.72779
18302,125.0336,71.20406
18303,124.9911,67.21888
18304,111.0068,65.65855
18305,125.4116,68.06644
18306,139.2201,70.10401
18307,120.9451,66.70493
18308,131.8942,67.71756
18309,110.0678,62.67446
18310,106.2219,65.29473
18311,119.7847,67.20517
18312,144.4307,67.29519
18313,133.3402,68.44048
18314,146.3325,70.78181
18315,128.1566,66.39307
18316,112.4023,67.24037
18317,140.6288,69.33963
18318,118.4317,65.37485
18319,124.4993,71.49449
18320,133.3373,70.83151
18321,113.0378,66.24703
18322,113.6279,65.2573
18323,125.9694,65.20991
18324,126.4711,69.1082
18325,125.8373,71.14384
18326,128.9918,66.79003
18327,153.4923,69.31011
18328,132.3529,64.90285
18329,114.0868,65.45378
18330,119.7079,69.28697
18331,112.4582,65.5537
18332,137.5734,69.72966
18333,115.0583,67.05884
18334,133.1753,70.02535
18335,143.8659,71.40333
18336,126.4798,65.19703
18337,122.7911,66.57693
18338,134.2674,69.39658
18339,124.6497,68.44566
18340,122.6723,72.74185
18341,134.8106,67.46665
18342,148.5511,72.08529
18343,134.3474,66.51478
18344,137.7086,68.49908
18345,140.3623,69.51313
18346,160.6777,72.67841
18347,117.6116,64.87969
18348,131.5526,66.81518
18349,128.3093,64.11176
18350,127.4651,70.18729
18351,111.3805,64.37983
18352,128.6796,67.80292
18353,129.3896,69.3405
18354,132.2629,65.40457
18355,139.6768,69.5795
18356,113.7115,66.21928
18357,102.465,65.52875
18358,136.6555,66.81484
18359,126.9116,67.08464
18360,133.5132,66.42219
18361,107.3891,64.69989
18362,124.3337,67.27032
18363,113.5752,66.53975
18364,132.6993,68.78295
18365,129.5183,68.09623
18366,108.2289,65.65343
18367,129.9961,67.29559
18368,141.2098,70.47152
18369,139.9161,68.77322
18370,134.2859,67.3118
18371,132.9983,71.43053
18372,137.9838,69.27809
18373,122.2664,68.6156
18374,144.5917,70.38529
18375,113.6984,68.90408
18376,137.618,69.956
18377,126.6975,69.08083
18378,127.6423,68.58346
18379,135.0345,69.55913
18380,131.5021,67.87572
18381,125.3529,68.04456
18382,130.6801,69.61629
18383,126.7602,67.38283
18384,133.7293,70.06792
18385,126.3271,65.72838
18386,120.6609,68.66827
18387,144.166,69.23921
18388,127.6045,67.60529
18389,130.9427,67.02823
18390,130.1434,68.52986
18391,132.0809,68.06148
18392,121.0481,69.89291
18393,127.3249,69.95674
18394,126.4851,71.36783
18395,132.704,71.02923
18396,124.9489,67.45478
18397,111.3464,65.64995
18398,118.2128,70.54974
18399,127.1272,64.73194
18400,126.2186,68.39661
18401,141.6033,66.75958
18402,143.4256,70.36383
18403,121.5943,68.07707
18404,154.5036,70.95278
18405,123.9059,65.56764
18406,106.3676,69.43223
18407,126.8754,67.31171
18408,133.0625,70.92227
18409,121.1249,68.71388
18410,132.745,66.50874
18411,130.0088,70.26147
18412,111.1425,67.16654
18413,120.9162,70.24561
18414,131.7987,69.63362
18415,119.442,66.23707
18416,125.9842,69.83489
18417,130.8307,68.70037
18418,139.143,69.63254
18419,134.7143,70.99486
18420,149.3115,70.68998
18421,123.4528,69.36635
18422,116.9677,68.13314
18423,120.9634,70.79422
18424,97.99029,66.18385
18425,141.0527,69.42133
18426,117.6252,69.01491
18427,124.4138,67.27059
18428,143.9361,68.88229
18429,125.2068,67.33816
18430,142.6448,68.66516
18431,129.1967,66.22914
18432,122.474,68.76597
18433,115.2221,69.53247
18434,142.5817,71.49026
18435,133.654,66.50972
18436,123.1049,67.81402
18437,121.9487,65.24439
18438,100.4529,66.01804
18439,116.1882,65.48158
18440,125.732,68.16192
18441,134.4425,65.02381
18442,130.0115,66.88569
18443,96.39088,67.39995
18444,109.2462,65.66171
18445,127.9877,67.95512
18446,110.8507,63.62623
18447,108.1881,69.18472
18448,105.7101,66.551
18449,110.3032,69.236
18450,117.98,69.26426
18451,122.8317,65.99389
18452,125.3396,71.73307
18453,115.4263,66.45155
18454,136.1279,66.39266
18455,127.1059,66.81631
18456,124.9759,67.89039
18457,121.3787,67.84615
18458,134.7724,69.36484
18459,123.659,64.37297
18460,138.8161,72.89808
18461,116.2376,66.99569
18462,134.3653,71.71415
18463,135.7937,70.09297
18464,144.2014,68.57037
18465,135.0503,69.00022
18466,120.8345,69.20893
18467,133.6304,69.46547
18468,130.4978,70.79127
18469,118.4584,68.78851
18470,135.4705,67.9302
18471,126.2168,66.4848
18472,101.3705,65.27146
18473,98.70684,65.50771
18474,115.5729,67.43981
18475,151.2058,69.16119
18476,115.3943,67.83732
18477,131.5375,66.49751
18478,116.851,68.69063
18479,142.2469,67.40924
18480,128.5186,68.69726
18481,119.2494,67.12827
18482,125.2213,69.57438
18483,127.9276,70.35553
18484,136.2053,71.02956
18485,119.3356,67.01715
18486,140.0392,71.66632
18487,104.2278,68.14304
18488,145.7605,69.90342
18489,118.4992,68.65728
18490,110.3406,67.86381
18491,124.9038,67.60299
18492,143.2337,68.42162
18493,111.3888,64.29405
18494,130.9311,70.25668
18495,117.0246,66.92782
18496,112.2702,68.13117
18497,125.9732,68.47671
18498,130.0618,70.70443
18499,139.4575,72.47871
18500,121.3741,66.60089
18501,128.6671,69.52894
18502,138.8626,69.51429
18503,146.1917,69.13138
18504,128.2992,66.80915
18505,127.1524,66.95452
18506,132.8521,65.57553
18507,122.4956,66.99722
18508,141.5624,68.06291
18509,149.8053,67.13541
18510,140.3871,68.78744
18511,127.7709,70.39841
18512,112.1317,67.16952
18513,125.1871,67.6426
18514,131.5505,68.62432
18515,129.8261,66.98255
18516,143.7729,71.15912
18517,130.0446,67.55843
18518,131.9831,68.20677
18519,129.1513,66.78195
18520,117.9549,64.70211
18521,118.3215,66.24742
18522,111.2721,67.50724
18523,132.532,70.38629
18524,138.8554,66.2864
18525,110.4561,66.4173
18526,120.5977,67.91435
18527,130.4869,66.42833
18528,144.908,70.51451
18529,117.2825,69.22832
18530,122.5487,67.99826
18531,140.1853,69.65771
18532,136.178,72.16883
18533,118.7416,69.49369
18534,113.8126,64.38605
18535,114.6945,64.55094
18536,112.8025,68.23747
18537,117.2349,68.02698
18538,95.71513,66.43047
18539,148.5763,69.86725
18540,111.8249,66.96093
18541,125.2561,68.82789
18542,129.6533,66.90197
18543,126.2076,67.30931
18544,123.9019,67.52133
18545,137.8045,66.81174
18546,120.199,65.82295
18547,144.7086,71.38764
18548,115.5945,65.35643
18549,105.0179,63.25179
18550,122.5182,65.59107
18551,137.9392,67.78908
18552,118.2248,68.61336
18553,117.65,66.90249
18554,139.5716,70.02504
18555,127.3096,66.22555
18556,142.398,67.74102
18557,131.6782,68.8943
18558,133.2563,69.12125
18559,123.1274,67.44687
18560,120.3186,67.65991
18561,131.0829,70.9585
18562,154.1861,71.92717
18563,132.4132,67.29513
18564,124.3648,63.95244
18565,136.9095,69.83187
18566,114.5381,68.37524
18567,144.8281,67.95803
18568,123.9629,66.57707
18569,141.1541,67.72062
18570,106.6814,63.92725
18571,129.6969,69.46167
18572,131.4672,68.83466
18573,127.9311,65.94714
18574,127.4329,65.75023
18575,139.0174,70.47518
18576,115.5069,64.98932
18577,127.8081,67.41353
18578,122.2271,68.38407
18579,143.8614,70.05637
18580,100.1749,67.06958
18581,125.7953,69.09877
18582,110.9834,65.96505
18583,114.8681,66.57586
18584,125.7866,67.29729
18585,139.5315,71.21423
18586,125.3772,68.14138
18587,132.0128,68.34001
18588,132.1972,65.93383
18589,108.1026,66.30774
18590,110.2558,67.08573
18591,117.9915,67.53056
18592,115.7176,68.0261
18593,108.2525,68.80557
18594,124.1566,67.85261
18595,134.4556,69.57975
18596,102.2823,65.34904
18597,100.292,66.65974
18598,141.6346,70.67149
18599,136.6807,70.13532
18600,114.6369,67.42062
18601,114.7699,69.4708
18602,135.9559,67.6276
18603,131.4971,67.18211
18604,125.6963,64.45811
18605,122.046,68.95735
18606,129.1718,67.64248
18607,112.8573,64.83179
18608,129.563,69.27039
18609,117.5062,66.83193
18610,151.5014,72.23485
18611,95.82746,65.01063
18612,126.7129,68.34214
18613,130.1081,66.62156
18614,133.7359,67.08814
18615,128.0624,69.05202
18616,133.8401,68.23454
18617,135.1791,68.37516
18618,138.5621,67.03833
18619,132.8961,70.80541
18620,141.7823,66.73256
18621,108.2124,65.72028
18622,111.5486,66.41974
18623,134.0803,67.57764
18624,129.1637,69.56328
18625,121.1408,67.62709
18626,122.078,65.16098
18627,130.3198,67.20458
18628,127.5957,69.59194
18629,112.6321,64.89401
18630,126.5067,68.35388
18631,124.3733,65.82881
18632,126.2654,66.1868
18633,129.9479,70.32643
18634,116.5794,64.06977
18635,112.1838,67.1713
18636,130.1598,64.92458
18637,133.5765,67.43431
18638,118.8026,68.82895
18639,119.7953,69.06337
18640,129.4766,69.7271
18641,124.0251,66.43212
18642,129.6701,67.83192
18643,119.5522,65.52728
18644,149.9544,69.47555
18645,120.1125,65.88912
18646,140.4445,70.92408
18647,100.7746,63.47126
18648,136.9673,65.04097
18649,130.3048,67.16204
18650,106.5867,69.37409
18651,130.6283,69.74416
18652,135.8803,68.68581
18653,117.1742,67.24642
18654,105.7219,65.07326
18655,124.5546,67.29306
18656,127.0576,69.81604
18657,121.0529,70.51899
18658,131.1694,66.6253
18659,121.1997,66.89401
18660,105.2037,67.80165
18661,130.5677,67.97818
18662,118.6079,67.01481
18663,120.3031,64.61004
18664,108.752,66.19053
18665,123.3461,68.07234
18666,111.8923,67.97208
18667,128.6441,64.15535
18668,120.5173,69.75831
18669,104.5157,64.32257
18670,128.1567,69.32868
18671,152.8868,71.4743
18672,107.8894,64.42866
18673,139.8643,68.0485
18674,124.3541,68.41135
18675,133.7566,69.90011
18676,134.4956,68.02798
18677,152.6473,71.979
18678,114.378,67.06678
18679,143.9362,67.47195
18680,123.9509,65.75596
18681,117.6573,69.11893
18682,128.4215,69.61776
18683,93.4895,64.42529
18684,124.3513,68.86031
18685,149.7034,71.35262
18686,109.6937,65.26951
18687,116.9079,67.07489
18688,131.3436,67.17127
18689,94.24776,65.73213
18690,133.4584,68.68319
18691,105.3497,69.1054
18692,120.0355,68.04565
18693,128.4936,69.40605
18694,154.0204,71.15081
18695,124.0439,67.57653
18696,113.86,66.19606
18697,147.5407,67.87278
18698,139.1989,65.36336
18699,155.6269,69.80543
18700,119.51,66.64909
18701,128.6154,68.84986
18702,135.5907,69.83458
18703,119.5717,65.32506
18704,130.5975,64.73504
18705,100.2383,63.47841
18706,144.9208,69.27949
18707,130.5177,68.85303
18708,106.0517,66.69499
18709,124.4514,64.29055
18710,128.4833,66.35597
18711,122.6604,69.72637
18712,121.0101,66.76502
18713,136.9773,68.47077
18714,157.2045,71.66733
18715,134.2708,70.31301
18716,125.2117,67.27406
18717,153.2106,69.53611
18718,152.2564,72.7748
18719,131.9829,69.75516
18720,113.889,69.31731
18721,113.7564,67.59655
18722,126.4774,68.80522
18723,105.4664,66.10887
18724,116.9397,66.65045
18725,155.5237,69.55086
18726,145.7376,70.22757
18727,129.6204,68.77158
18728,141.3192,69.14943
18729,115.6393,65.67652
18730,107.975,68.16672
18731,123.8621,67.61212
18732,125.2896,70.24321
18733,141.7787,69.19034
18734,131.713,68.81631
18735,114.6571,66.33019
18736,139.7828,67.42121
18737,122.4153,67.57223
18738,132.7265,64.35103
18739,134.564,68.57516
18740,117.4663,67.05546
18741,124.307,68.09799
18742,117.4121,71.57853
18743,149.8354,70.06625
18744,124.5133,65.68016
18745,112.1744,66.07335
18746,104.5494,67.57426
18747,122.4038,67.15108
18748,132.6149,69.04551
18749,145.5692,69.20252
18750,128.8631,69.71079
18751,113.4145,65.29563
18752,120.7483,63.64036
18753,121.6074,67.44444
18754,155.4769,67.26357
18755,150.7134,69.67211
18756,128.3236,69.49824
18757,132.9491,69.39577
18758,128.1457,69.61772
18759,125.8741,66.95073
18760,101.0707,65.10061
18761,133.2398,70.60484
18762,132.7216,69.8036
18763,119.2167,64.08148
18764,132.2534,71.7491
18765,138.9225,69.86149
18766,121.235,70.57948
18767,107.0816,69.3868
18768,129.8191,73.40755
18769,121.4565,67.11939
18770,120.7871,66.20766
18771,121.6152,68.55431
18772,112.1678,66.19609
18773,142.061,69.9654
18774,129.3865,69.29187
18775,114.4474,67.8538
18776,141.6129,67.96589
18777,123.8771,68.55128
18778,123.9171,68.75419
18779,134.4236,66.55678
18780,130.2703,70.59726
18781,119.901,67.02605
18782,116.1679,67.41396
18783,117.1203,69.19909
18784,144.2022,70.80766
18785,110.2511,67.60947
18786,124.0725,69.04609
18787,134.0266,66.42537
18788,107.6576,67.11748
18789,104.2723,66.28992
18790,139.0315,70.27361
18791,129.6555,67.69712
18792,143.7988,66.85592
18793,140.8081,67.61554
18794,137.2464,70.14128
18795,116.9411,71.05634
18796,128.9919,63.38973
18797,132.8951,71.79649
18798,108.4584,64.87538
18799,124.3705,66.64629
18800,122.7419,66.66731
18801,132.1815,67.36005
18802,141.9301,67.78648
18803,122.0912,67.65562
18804,120.7194,67.99457
18805,131.022,67.20666
18806,111.1134,67.66445
18807,124.2387,70.7897
18808,113.6259,65.60275
18809,141.7825,68.78444
18810,154.4117,69.97289
18811,139.0747,72.88631
18812,134.9762,68.47303
18813,136.3316,66.79608
18814,136.4466,67.30746
18815,137.9162,69.2924
18816,140.8264,68.29249
18817,125.7044,69.01065
18818,123.1633,67.85167
18819,119.8779,66.52291
18820,135.5849,70.28503
18821,138.1189,67.77965
18822,117.2646,67.25897
18823,121.0405,67.54277
18824,149.2393,70.06108
18825,134.1714,69.45781
18826,116.5934,67.635
18827,118.5913,68.97276
18828,129.9358,66.28357
18829,104.6822,69.75152
18830,127.9808,69.41999
18831,152.1248,71.06858
18832,139.4499,68.33582
18833,132.4605,67.11634
18834,107.1629,67.48548
18835,120.3014,65.88513
18836,102.3607,65.8286
18837,129.2947,69.15262
18838,132.0791,67.73971
18839,133.1632,68.31863
18840,117.8809,65.14074
18841,120.4461,66.25327
18842,113.3187,67.28113
18843,129.5776,71.26882
18844,122.3783,67.2513
18845,121.4343,66.43889
18846,107.9407,66.84667
18847,140.9194,69.75759
18848,133.6173,69.0673
18849,130.2559,69.65999
18850,125.3045,68.93677
18851,108.8491,67.15994
18852,130.7668,69.39921
18853,135.8604,68.34672
18854,135.0087,70.51145
18855,123.7083,69.48508
18856,100.1432,66.907
18857,121.5932,68.13199
18858,138.1298,71.29192
18859,118.867,70.21849
18860,148.6424,68.53744
18861,118.1685,68.98262
18862,133.1376,67.2414
18863,123.4291,68.87922
18864,135.6634,70.11356
18865,132.2633,69.76284
18866,117.5478,69.32483
18867,112.7226,68.85358
18868,123.8273,67.51316
18869,132.8392,67.67759
18870,140.4737,68.30186
18871,126.1359,67.81994
18872,110.8658,65.17462
18873,131.6292,67.21931
18874,127.0618,65.70946
18875,135.2702,66.62218
18876,148.768,70.03963
18877,139.1555,69.57779
18878,138.5468,69.06121
18879,106.2282,67.49563
18880,95.6685,64.4891
18881,128.5636,67.33308
18882,141.9346,65.73318
18883,139.3832,66.24559
18884,136.7369,69.54639
18885,139.336,70.91309
18886,123.3438,67.45435
18887,131.442,66.8128
18888,128.2468,66.07655
18889,122.1126,65.48464
18890,115.8705,67.9735
18891,128.1162,68.17934
18892,128.5221,68.75379
18893,138.6082,70.42998
18894,122.6771,67.84405
18895,128.9522,69.84154
18896,125.8263,68.19966
18897,126.4684,68.52427
18898,123.5438,64.93004
18899,133.6922,66.92609
18900,126.1361,69.75065
18901,124.4893,69.8655
18902,131.6072,66.24436
18903,135.3703,66.32189
18904,142.1741,72.84287
18905,131.4489,67.39726
18906,115.0837,65.01832
18907,143.0093,70.59535
18908,146.3284,70.17018
18909,136.3524,67.4578
18910,123.5548,67.26702
18911,132.1167,69.817
18912,130.474,66.24797
18913,150.5264,69.63203
18914,138.5557,67.56315
18915,131.5255,69.21375
18916,133.6155,70.23974
18917,140.926,68.74692
18918,126.7617,70.20609
18919,131.4243,68.20052
18920,143.3999,69.01907
18921,128.9828,67.66947
18922,138.8326,64.07139
18923,125.3051,66.59571
18924,109.5273,64.2154
18925,111.9082,67.32259
18926,124.3467,68.2653
18927,142.1923,69.10479
18928,109.9298,67.26557
18929,117.22,67.56282
18930,119.8849,67.70635
18931,119.6725,68.91809
18932,111.1221,66.75571
18933,113.6185,63.60255
18934,132.0406,67.9549
18935,136.86,70.12267
18936,122.0874,68.52279
18937,126.9347,68.27301
18938,132.211,68.0335
18939,112.9014,63.71782
18940,123.3834,63.27713
18941,144.5663,67.44392
18942,124.134,70.93268
18943,124.1922,64.95846
18944,134.4499,67.82998
18945,117.3818,65.67986
18946,106.2393,67.85729
18947,126.2599,68.64131
18948,144.6755,67.15147
18949,128.6466,68.15486
18950,120.5667,66.76022
18951,124.4818,66.15116
18952,135.579,70.03411
18953,123.3694,63.62972
18954,127.8984,67.99637
18955,101.1195,63.86584
18956,133.8068,69.94454
18957,134.2027,68.33791
18958,127.598,67.69831
18959,115.7628,67.13141
18960,114.535,68.76137
18961,123.1285,65.59809
18962,100.5823,66.31687
18963,141.2083,69.44079
18964,132.8006,69.37313
18965,128.6768,68.42964
18966,125.6053,64.69932
18967,98.13857,69.72645
18968,133.712,68.41304
18969,116.9776,65.35887
18970,130.9687,67.12896
18971,127.3274,66.92088
18972,138.2458,69.29888
18973,131.6457,69.09147
18974,128.8156,67.94608
18975,147.9617,69.76571
18976,124.6722,68.06441
18977,148.7456,67.49538
18978,113.3744,67.11697
18979,111.555,65.08173
18980,131.636,67.85374
18981,112.1725,66.25532
18982,139.3738,70.04843
18983,134.4401,71.20862
18984,137.7951,69.74874
18985,136.6001,71.44554
18986,141.4994,69.94668
18987,119.1642,66.87131
18988,128.4229,69.21473
18989,127.9894,66.74018
18990,138.6399,69.6161
18991,107.6722,70.88611
18992,132.3347,65.62141
18993,108.9138,65.47498
18994,121.9442,66.58238
18995,120.102,67.40184
18996,100.2631,66.54299
18997,132.0264,68.20307
18998,129.1787,68.3355
18999,110.5189,66.84503
19000,105.918,67.14814
19001,130.3178,68.95693
19002,135.2663,67.45968
19003,139.1718,69.73828
19004,128.9242,69.82326
19005,118.628,69.66234
19006,124.2312,74.01942
19007,127.1184,64.87799
19008,125.3085,68.45052
19009,138.436,69.20931
19010,128.841,68.7274
19011,110.6973,67.51895
19012,146.7603,69.2305
19013,122.7056,69.58018
19014,123.9607,67.13026
19015,138.4759,68.74446
19016,103.0616,65.03535
19017,135.7574,67.11675
19018,105.8265,67.28088
